code,name,industry
002387,黑牛食品,['食品行业']
002388,新亚制程,['电子器件']
002389,南洋科技,['电子器件']
002390,信邦制药,['生物制药']
002391,长青股份,['农药化肥']
002392,北京利尔,['建筑建材']
002393,力生制药,['生物制药']
002394,联发股份,['纺织行业']
002395,双象股份,['化工行业']
002396,星网锐捷,['电子信息']
002397,梦洁股份,['服装鞋类']
002398,建研集团,['建筑建材']
002399,海普瑞,['生物制药']
002400,省广股份,['印刷包装']
002401,中海科技,['电子信息']
002402,和而泰,['电子器件']
002403,爱仕达,['家电行业']
002404,嘉欣丝绸,['纺织行业']
002405,四维图新,['电子信息']
002406,远东传动,['汽车制造']
002407,多氟多,['化工行业']
002408,齐翔腾达,['化工行业']
002409,雅克科技,['化工行业']
002410,广联达,['电子信息']
002411,必康股份,['化工行业']
002412,汉森制药,['生物制药']
002413,雷科防务,['机械行业']
002414,高德红外,['仪器仪表']
002415,海康威视,['仪器仪表']
002416,爱施德,['商业百货']
002417,三元达,['电子信息']
002418,康盛股份,['机械行业']
002419,天虹商场,['商业百货']
002420,毅昌股份,['塑料制品']
002421,达实智能,['电子信息']
002422,科伦药业,['生物制药']
002423,*ST中特,['钢铁行业']
002424,贵州百灵,['生物制药']
002425,凯撒文化,['服装鞋类']
002426,胜利精密,['电子器件']
002427,尤夫股份,['化纤行业']
002428,云南锗业,['有色金属']
002429,兆驰股份,['家电行业']
002430,杭氧股份,['机械行业']
002431,棕榈股份,['建筑建材']
002432,九安医疗,['医疗器械']
002433,太安堂,['生物制药']
002434,万里扬,['汽车制造']
002435,长江润发,['机械行业']
002436,兴森科技,['电子器件']
002437,誉衡药业,['生物制药']
002438,江苏神通,['机械行业']
002439,启明星辰,['电子信息']
002440,闰土股份,['化工行业']
002441,众业达,['商业百货']
002442,龙星化工,['化工行业']
002443,金洲管道,['钢铁行业']
002444,巨星科技,['机械行业']
002445,中南文化,['机械行业']
002446,盛路通信,['电子信息']
002447,壹桥股份,['农林牧渔']
002448,中原内配,['交通运输']
002449,国星光电,['电子器件']
002450,康得新,['化工行业']
002451,摩恩电气,['发电设备']
002452,长高集团,['电器行业']
002453,天马精化,['化工行业']
002454,松芝股份,['汽车制造']
002455,百川股份,['化工行业']
002456,欧菲光,['电子器件']
002457,青龙管业,['塑料制品']
002458,益生股份,['农林牧渔']
002459,天业通联,['机械行业']
002460,赣锋锂业,['有色金属']
002461,珠江啤酒,['酿酒行业']
002462,嘉事堂,['商业百货']
002463,沪电股份,['电子器件']
002464,金利科技,['塑料制品']
002465,海格通信,['电子信息']
002466,天齐锂业,['化工行业']
002467,二六三,['电子信息']
002468,申通快递,['建筑建材']
002469,三维工程,['建筑建材']
002470,金正大,['农药化肥']
002471,中超控股,['发电设备']
002472,双环传动,['机械行业']
002473,圣莱达,['家电行业']
002474,榕基软件,['电子信息']
002475,立讯精密,['电子器件']
002476,宝莫股份,['化工行业']
002477,雏鹰农牧,['农林牧渔']
002478,常宝股份,['钢铁行业']
002479,富春环保,['电力行业']
002480,新筑股份,['机械行业']
002481,双塔食品,['食品行业']
002482,广田集团,['建筑建材']
002483,润邦股份,['机械行业']
002484,江海股份,['电子器件']
002485,希努尔,['服装鞋类']
002486,嘉麟杰,['服装鞋类']
002487,大金重工,['钢铁行业']
002488,金固股份,['汽车制造']
002489,浙江永强,['家具行业']
002490,山东墨龙,['机械行业']
002491,通鼎互联,['电子信息']
002492,恒基达鑫,['交通运输']
002493,荣盛石化,['化纤行业']
002494,华斯股份,['服装鞋类']
002495,佳隆股份,['食品行业']
002496,辉丰股份,['农药化肥']
002497,雅化集团,['化工行业']
002498,汉缆股份,['发电设备']
002499,科林环保,['机械行业']
002500,山西证券,['金融行业']
002501,利源精制,['有色金属']
002503,搜于特,['服装鞋类']
002504,弘高创意,['电子器件']
002505,大康农业,['农林牧渔']
002506,协鑫集成,['电子器件']
002507,涪陵榨菜,['食品行业']
002508,老板电器,['家电行业']
002509,天广中茂,['机械行业']
002510,天汽模,['汽车制造']
002511,中顺洁柔,['造纸行业']
002512,达华智能,['电子器件']
002513,*ST蓝丰,['农药化肥']
002514,宝馨科技,['机械行业']
002515,金字火腿,['食品行业']
002516,旷达科技,['纺织行业']
002517,恺英网络,['服装鞋类']
002518,科士达,['仪器仪表']
002519,银河电子,['电子信息']
002520,日发精机,['机械行业']
002521,齐峰新材,['造纸行业']
002522,浙江众成,['塑料制品']
002523,天桥起重,['机械行业']
002524,光正集团,['钢铁行业']
002526,山东矿机,['机械行业']
002527,新时达,['仪器仪表']
002528,英飞拓,['电子信息']
002529,海源机械,['机械行业']
002530,丰东股份,['机械行业']
002531,天顺风能,['发电设备']
002532,新界泵业,['机械行业']
002533,金杯电工,['发电设备']
002534,杭锅股份,['机械行业']
002535,林州重机,['机械行业']
002536,西泵股份,['汽车制造']
002537,海立美达,['机械行业']
002538,司尔特,['农药化肥']
002539,云图控股,['农药化肥']
002540,亚太科技,['有色金属']
002541,鸿路钢构,['钢铁行业']
002542,中化岩土,['建筑建材']
002543,万和电气,['家电行业']
002544,杰赛科技,['电子信息']
002545,东方铁塔,['钢铁行业']
002546,新联电子,['电器行业']
002547,春兴精工,['电子信息']
002548,金新农,['农林牧渔']
002549,凯美特气,['环保行业']
002550,千红制药,['生物制药']
002551,尚荣医疗,['医疗器械']
002552,宝鼎科技,['机械行业']
002553,南方轴承,['机械行业']
002554,惠博普,['石油行业']
002555,三七互娱,['汽车制造']
002556,辉隆股份,['商业百货']
002557,洽洽食品,['食品行业']
002558,世纪游轮,['酒店旅游']
002559,亚威股份,['机械行业']
002560,通达股份,['发电设备']
002561,徐家汇,['商业百货']
002562,兄弟科技,['化工行业']
002563,森马服饰,['服装鞋类']
002564,天沃科技,['机械行业']
002565,顺灏股份,['造纸行业']
002566,益盛药业,['生物制药']
002567,唐人神,['农林牧渔']
002568,百润股份,['食品行业']
002569,步森股份,['服装鞋类']
002570,贝因美,['食品行业']
002571,德力股份,['玻璃行业']
002572,索菲亚,['家具行业']
002573,清新环境,['环保行业']
002574,明牌珠宝,['服装鞋类']
002576,通达动力,['电器行业']
002577,雷柏科技,['电子信息']
002578,闽发铝业,['有色金属']
002579,中京电子,['电子器件']
002580,圣阳股份,['电器行业']
002581,未名医药,['化工行业']
002582,好想你,['食品行业']
002583,海能达,['电子信息']
002584,西陇科学,['化工行业']
002585,双星新材,['塑料制品']
002586,围海股份,['建筑建材']
002587,奥拓电子,['电子器件']
002588,史丹利,['农药化肥']
002589,瑞康医药,['商业百货']
002590,万安科技,['汽车制造']
002591,恒大高新,['机械行业']
002592,八菱科技,['交通运输']
002593,日上集团,['汽车制造']
002594,比亚迪,['汽车制造']
002595,豪迈科技,['机械行业']
002596,海南瑞泽,['建筑建材']
002597,金禾实业,['化工行业']
002598,山东章鼓,['机械行业']
002599,盛通股份,['印刷包装']
002600,江粉磁材,['电子器件']
002601,佰利联,['化工行业']
002602,世纪华通,['汽车制造']
002603,以岭药业,['生物制药']
002604,龙力生物,['食品行业']
002606,大连电瓷,['电器行业']
002607,亚夏汽车,['汽车制造']
002608,*ST舜船,['船舶制造']
002609,捷顺科技,['电子信息']
002611,东方精工,['机械行业']
002612,朗姿股份,['服装鞋类']
002613,北玻股份,['机械行业']
002614,蒙发利,['医疗器械']
002615,哈尔斯,['钢铁行业']
002616,长青集团,['环保行业']
002617,露笑科技,['电器行业' '有色金属']
002618,丹邦科技,['电子器件']
002619,巨龙管业,['水泥行业']
002620,瑞和股份,['建筑建材']
002621,三垒股份,['机械行业']
002622,融钰集团,['发电设备']
002623,亚玛顿,['玻璃行业']
002624,完美世界,['传媒娱乐']
002625,龙生股份,['汽车制造']
002626,金达威,['食品行业']
002627,宜昌交运,['交通运输']
002628,成都路桥,['建筑建材']
002629,仁智股份,['石油行业']
002630,华西能源,['机械行业']
002631,德尔未来,['家具行业']
002632,道明光学,['化工行业']
002633,申科股份,['机械行业']
002634,棒杰股份,['服装鞋类']
002635,安洁科技,['电子信息']
002636,金安国纪,['电子器件']
002637,赞宇科技,['化工行业']
002638,勤上光电,['电子器件']
002639,雪人股份,['机械行业']
002640,跨境通,['服装鞋类']
002641,永高股份,['塑料制品']
002642,荣之联,['电子信息']
002643,万润股份,['化工行业']
002644,佛慈制药,['生物制药']
002645,华宏科技,['机械行业']
002646,青青稞酒,['酿酒行业']
002647,宏磊股份,['电器行业']
002648,卫星石化,['化工行业']
002649,博彦科技,['电子信息']
002650,加加食品,['食品行业']
002651,利君股份,['机械行业']
002652,扬子新材,['建筑建材']
002653,海思科,['生物制药']
002654,万润科技,['电子器件']
002655,共达电声,['电子器件']
002656,摩登大道,['服装鞋类']
002657,中科金财,['电子信息']
002658,雪迪龙,['仪器仪表']
002659,中泰桥梁,['建筑建材']
002660,茂硕电源,['发电设备']
002661,克明面业,['食品行业']
002662,京威股份,['汽车制造']
002663,普邦股份,['建筑建材']
002664,信质电机,['电器行业']
002665,首航节能,['电器行业']
002666,德联集团,['化工行业']
002667,鞍重股份,['机械行业']
002668,奥马电器,['家电行业']
002669,康达新材,['化工行业']
002670,国盛金控,['电器行业']
002671,龙泉股份,['建筑建材']
002672,东江环保,['环保行业']
002673,西部证券,['金融行业']
002674,兴业科技,['服装鞋类']
002675,东诚药业,['生物制药']
002676,顺威股份,['塑料制品']
002677,浙江美大,['家电行业']
002679,福建金森,['农林牧渔']
002680,长生生物,['机械行业']
002681,奋达科技,['家电行业']
002682,龙洲股份,['交通运输']
002683,宏大爆破,['化工行业']
002684,猛狮科技,['电器行业']
002685,华东重机,['机械行业']
002686,亿利达,['机械行业']
002687,乔治白,['服装鞋类']
002688,金河生物,['生物制药']
002689,远大智能,['交通运输']
002690,美亚光电,['机械行业']
002691,冀凯股份,['机械行业']
002692,远程电缆,['电力行业']
002693,双成药业,['生物制药']
002694,顾地科技,['塑料制品']
002695,煌上煌,['食品行业']
002696,百洋股份,['农林牧渔']
002697,红旗连锁,['商业百货']
002698,博实股份,['机械行业']
002700,新疆浩源,['供水供气']
002701,奥瑞金,['印刷包装']
002702,海欣食品,['食品行业']
002703,浙江世宝,['汽车制造']
002705,新宝股份,['家电行业']
002706,良信电器,['电器行业']
002707,众信旅游,['酒店旅游']
002708,光洋股份,['汽车制造']
002709,天赐材料,['化工行业']
002711,欧浦智网,['交通运输']
002712,思美传媒,['传媒娱乐']
002713,东易日盛,['建筑建材']
002714,牧原股份,['农林牧渔']
002715,登云股份,['汽车制造']
002717,岭南园林,['建筑建材']
002718,友邦吊顶,['家具行业']
002719,麦趣尔,['食品行业']
002722,金轮股份,['纺织机械']
002723,金莱特,['家电行业']
002724,海洋王,['电子器件']
002725,跃岭股份,['汽车制造']
002726,龙大肉食,['食品行业']
002727,一心堂,['生物制药']
002728,特一药业,['生物制药']
002729,好利来,['电子器件']
002730,电光科技,['电器行业']
002731,萃华珠宝,['服装鞋类']
002732,燕塘乳业,['食品行业']
002733,雄韬股份,['电器行业']
002734,利民股份,['农药化肥']
002735,王子新材,['塑料制品']
002736,国信证券,['金融行业']
002737,葵花药业,['生物制药']
002738,中矿资源,['建筑建材']
002739,万达院线,['传媒娱乐']
002740,爱迪尔,['服装鞋类']
002741,光华科技,['化工行业']
002742,三圣股份,['建筑建材']
002743,富煌钢构,['钢铁行业']
002745,木林森,['电子器件']
002746,仙坛股份,['农林牧渔']
002747,埃斯顿,['机械行业']
002748,世龙实业,['化工行业']
002749,国光股份,['农药化肥']
002750,龙津药业,['生物制药']
002751,易尚展示,['家具行业']
002752,昇兴股份,['印刷包装']
002753,永东股份,['其它行业']
002755,东方新星,['其它行业']
002756,永兴特钢,['其它行业']
002757,南兴装备,['其它行业']
002758,华通医药,['其它行业']
002759,天际股份,['其它行业']
002820,桂发祥,['次新股']
002821,凯莱英,['次新股']
002822,中装建设,['次新股']
002823,凯中精密,['次新股']
002824,和胜股份,['次新股']
002825,纳尔股份,['次新股']
002826,易明医药,['次新股']
002827,高争民爆,['次新股']
002828,贝肯能源,['次新股']
002829,星网宇达,['次新股']
002830,名雕股份,['次新股']
002831,裕同科技,['次新股']
002832,比音勒芬,['次新股']
002833,弘亚数控,['次新股']
002835,同为股份,['次新股']
002836,新宏泽,['次新股']
002837,英维克,['次新股']
002838,道恩股份,['次新股']
002840,华统股份,['次新股']
200011,深物业B,['其它行业']
200012,南 玻Ｂ,['其它行业']
200016,深康佳Ｂ,['其它行业']
200017,深中华B,['其它行业']
200018,神州B,['其它行业']
200019,深深宝Ｂ,['其它行业']
200020,深华发Ｂ,['其它行业']
200022,深赤湾Ｂ,['其它行业']
200025,特 力Ｂ,['其它行业']
200026,飞亚达Ｂ,['其它行业']
200028,一致Ｂ,['其它行业']
200029,深深房Ｂ,['其它行业']
200030,富奥B,['其它行业']
200037,*ST南电B,['其它行业']
200045,深纺织Ｂ,['其它行业']
200053,深基地Ｂ,['其它行业']
200054,建摩B,['其它行业']
200055,方大Ｂ,['其它行业']
200056,皇庭B,['其它行业']
200058,深赛格B,['其它行业']
200152,山 航Ｂ,['其它行业']
200160,南江B,['其它行业']
200168,舜喆B,['其它行业']
200413,东旭B,['其它行业']
200418,小天鹅Ｂ,['其它行业']
200429,粤高速Ｂ,['其它行业']
200468,*ST宁通B,['其它行业']
200488,晨 鸣Ｂ,['其它行业']
200505,*ST珠江B,['其它行业']
200512,闽灿坤Ｂ,['其它行业']
200521,皖美菱Ｂ,['其它行业']
200530,大 冷Ｂ,['其它行业']
200539,粤电力Ｂ,['其它行业']
200541,粤照明Ｂ,['其它行业']
200550,江 铃Ｂ,['其它行业']
200553,沙隆达Ｂ,['其它行业']
200570,苏常柴Ｂ,['其它行业']
200581,苏威孚Ｂ,['其它行业']
200596,古井贡Ｂ,['其它行业']
200613,大东海B,['其它行业']
200625,长 安Ｂ,['其它行业']
200706,*ST瓦轴B,['其它行业']
200725,京东方Ｂ,['其它行业']
200726,鲁 泰Ｂ,['其它行业']
200761,本钢板Ｂ,['其它行业']
200771,杭汽轮Ｂ,['其它行业']
200869,张 裕Ｂ,['其它行业']
200986,粤华包Ｂ,['其它行业']
200992,中 鲁Ｂ,['其它行业']
300001,特锐德,['发电设备']
300002,神州泰岳,['电子信息']
300003,乐普医疗,['医疗器械']
300004,南风股份,['发电设备']
300005,探路者,['服装鞋类']
300006,莱美药业,['生物制药']
300007,汉威电子,['仪器仪表']
300008,天海防务,['船舶制造']
300009,安科生物,['生物制药']
300010,立思辰,['电子信息']
300011,鼎汉技术,['交通运输']
300012,华测检测,['仪器仪表']
300013,新宁物流,['交通运输']
300014,亿纬锂能,['电子器件']
300015,爱尔眼科,['医疗器械']
300016,北陆药业,['生物制药']
300017,网宿科技,['电子信息']
300018,中元股份,['发电设备']
300019,硅宝科技,['化工行业']
300020,银江股份,['电子信息']
300021,大禹节水,['农林牧渔']
300022,吉峰农机,['商业百货']
300023,宝德股份,['机械行业']
300024,机器人,['机械行业']
300025,华星创业,['电子信息']
300026,红日药业,['生物制药']
300027,华谊兄弟,['传媒娱乐']
300028,金亚科技,['电子信息']
300029,天龙光电,['电子器件']
300030,阳普医疗,['医疗器械']
300031,宝通科技,['化工行业']
300032,金龙机电,['电子器件']
300033,同花顺,['电子信息']
300034,钢研高纳,['有色金属']
300035,中科电气,['机械行业']
300036,超图软件,['电子信息']
300037,新宙邦,['化工行业']
300038,梅泰诺,['电子信息']
300039,上海凯宝,['生物制药']
300040,九洲电气,['发电设备']
300041,回天新材,['化工行业']
300042,朗科科技,['电子信息']
300044,赛为智能,['电子信息']
300045,华力创通,['电子信息']
300046,台基股份,['电子器件']
300047,天源迪科,['电子信息']
300048,合康新能,['发电设备']
300049,福瑞股份,['生物制药']
300050,世纪鼎利,['电子信息']
300051,三五互联,['电子信息']
300052,中青宝,['电子信息']
300053,欧比特,['电子器件']
300054,鼎龙股份,['化工行业']
300055,万邦达,['环保行业']
300056,三维丝,['机械行业']
300057,万顺股份,['印刷包装']
300058,蓝色光标,['印刷包装']
300059,东方财富,['电子信息']
300061,康耐特,['医疗器械']
300062,中能电气,['发电设备']
300063,天龙集团,['化工行业']
300064,豫金刚石,['其它行业']
300065,海兰信,['电子信息']
300066,三川智慧,['仪器仪表']
300067,安诺其,['化工行业']
300068,南都电源,['电器行业']
300069,金利华电,['发电设备']
300070,碧水源,['环保行业']
300071,华谊嘉信,['印刷包装']
300072,三聚环保,['化工行业']
300073,当升科技,['其它行业']
300074,华平股份,['电子信息']
300075,数字政通,['电子信息']
300076,GQY视讯,['电子信息']
300077,国民技术,['电子器件']
300078,思创医惠,['电子器件']
300079,数码视讯,['电子信息']
300080,易成新能,['建筑建材']
300081,恒信移动,['电子信息']
300082,奥克股份,['化工行业']
300083,劲胜精密,['电子器件']
300084,海默科技,['石油行业']
300085,银之杰,['电子信息']
300086,康芝药业,['生物制药']
300087,荃银高科,['农林牧渔']
300088,长信科技,['电子器件']
300089,文化长城,['陶瓷行业']
300090,盛运环保,['机械行业']
300091,金通灵,['机械行业']
300092,科新机电,['机械行业']
300093,金刚玻璃,['玻璃行业']
300094,国联水产,['农林牧渔']
300095,华伍股份,['机械行业']
300096,易联众,['电子信息']
300097,智云股份,['仪器仪表']
300098,高新兴,['电子信息']
300099,尤洛卡,['仪器仪表']
300100,双林股份,['汽车制造']
300101,振芯科技,['电子信息']
300102,乾照光电,['电子器件']
300103,达刚路机,['机械行业']
300104,乐视网,['电子信息']
300105,龙源技术,['仪器仪表']
300106,西部牧业,['农林牧渔']
300107,建新股份,['化工行业']
300108,双龙股份,['化工行业']
300109,新开源,['化工行业']
300110,华仁药业,['生物制药']
300111,向日葵,['电子器件']
300112,万讯自控,['仪器仪表']
300113,顺网科技,['电子信息']
300114,中航电测,['电子器件']
300115,长盈精密,['电子器件']
300116,坚瑞沃能,['机械行业']
300117,嘉寓股份,['建筑建材']
300118,东方日升,['电子器件']
300119,瑞普生物,['生物制药']
300120,经纬电材,['发电设备']
300121,阳谷华泰,['化工行业']
300122,智飞生物,['生物制药']
300123,太阳鸟,['船舶制造']
300124,汇川技术,['仪器仪表']
300125,易世达,['发电设备']
300126,锐奇股份,['机械行业']
300127,银河磁体,['电子器件']
300128,锦富新材,['电子器件']
300129,泰胜风能,['发电设备']
300130,新国都,['电子信息']
300131,英唐智控,['电子器件']
300132,青松股份,['化工行业']
300133,华策影视,['传媒娱乐']
300134,大富科技,['电子信息']
300135,宝利国际,['化工行业']
300136,信维通信,['电子信息']
300137,先河环保,['仪器仪表']
300138,晨光生物,['食品行业']
300139,晓程科技,['电子器件']
300140,启源装备,['电器行业']
300141,和顺电气,['发电设备']
300142,沃森生物,['生物制药']
300143,星河生物,['农林牧渔']
300144,宋城演艺,['酒店旅游']
300145,中金环境,['机械行业']
300146,汤臣倍健,['食品行业']
300147,香雪制药,['生物制药']
300148,天舟文化,['传媒娱乐']
300149,量子高科,['食品行业']
300150,世纪瑞尔,['电子信息']
300151,昌红科技,['机械行业']
300152,科融环境,['机械行业']
300153,科泰电源,['发电设备']
300154,瑞凌股份,['电子器件']
300155,安居宝,['电子器件']
300156,神雾环保,['环保行业']
300157,恒泰艾普,['石油行业']
300158,振东制药,['生物制药']
300159,新研股份,['机械行业']
300160,秀强股份,['玻璃行业']
300161,华中数控,['机械行业']
300162,雷曼股份,['电子器件']
300163,先锋新材,['建筑建材']
300164,通源石油,['石油行业']
300165,天瑞仪器,['仪器仪表']
300166,东方国信,['电子信息']
300167,迪威视讯,['电子信息']
300168,万达信息,['电子信息']
300169,天晟新材,['塑料制品']
300170,汉得信息,['电子信息']
300171,东富龙,['医疗器械']
300172,中电环保,['环保行业']
300173,智慧松德,['机械行业']
300174,元力股份,['化工行业']
300175,朗源股份,['食品行业']
300176,鸿特精密,['汽车制造']
300177,中海达,['电子信息']
300178,腾邦国际,['酒店旅游']
300179,四方达,['其它行业']
300180,华峰超纤,['化纤行业']
300181,佐力药业,['生物制药']
300182,捷成股份,['电子信息']
300183,东软载波,['电子信息']
300184,力源信息,['电子器件']
300185,通裕重工,['机械行业']
300187,永清环保,['环保行业']
300188,美亚柏科,['电子信息']
300189,神农基因,['农林牧渔']
300190,维尔利,['环保行业']
300191,潜能恒信,['石油行业']
300192,科斯伍德,['化工行业']
300193,佳士科技,['机械行业']
300194,福安药业,['生物制药']
300195,长荣股份,['机械行业']
300196,长海股份,['玻璃行业']
300197,铁汉生态,['环保行业']
300198,纳川股份,['塑料制品']
300199,翰宇药业,['生物制药']
300200,高盟新材,['化工行业']
300201,海伦哲,['机械行业']
300202,聚龙股份,['机械行业']
300203,聚光科技,['仪器仪表']
300204,舒泰神,['生物制药']
300205,天喻信息,['电子器件']
300206,理邦仪器,['医疗器械']
300207,欣旺达,['电子器件']
300208,恒顺众昇,['发电设备']
300209,天泽信息,['电子信息']
300210,森远股份,['机械行业']
300211,亿通科技,['电子信息']
300212,易华录,['电子信息']
300213,佳讯飞鸿,['电子信息']
300214,日科化学,['化工行业']
300215,电科院,['电子器件']
300216,千山药机,['医疗器械']
300217,东方电热,['电器行业']
300218,安利股份,['塑料制品']
300219,鸿利智汇,['电子器件']
300220,金运激光,['电子器件']
300221,银禧科技,['塑料制品']
300222,科大智能,['电器行业']
300223,北京君正,['电子器件']
300224,正海磁材,['电子器件']
300225,金力泰,['化工行业']
300226,上海钢联,['电子信息']
300227,光韵达,['电子器件']
300228,富瑞特装,['机械行业']
300229,拓尔思,['电子信息']
300230,永利股份,['塑料制品']
300231,银信科技,['电子信息']
300232,洲明科技,['电子器件']
300233,金城医药,['生物制药']
300234,开尔新材,['陶瓷行业']
300235,方直科技,['电子信息']
300236,上海新阳,['化工行业']
300237,美晨科技,['化工行业']
300238,冠昊生物,['医疗器械']
300239,东宝生物,['生物制药']
300240,飞力达,['交通运输']
300241,瑞丰光电,['电子器件']
300242,明家联合,['电子器件']
300243,瑞丰高材,['化工行业']
300244,迪安诊断,['医疗器械']
300245,天玑科技,['电子信息']
300246,宝莱特,['医疗器械']
300247,乐金健康,['医疗器械']
300248,新开普,['电子信息']
300249,依米康,['机械行业']
300250,初灵信息,['电子信息']
300251,光线传媒,['传媒娱乐']
300252,金信诺,['电器行业']
300253,卫宁健康,['电子信息']
300254,仟源医药,['生物制药']
300255,常山药业,['生物制药']
300256,星星科技,['电子器件']
300257,开山股份,['机械行业']
300258,精锻科技,['汽车制造']
300259,新天科技,['仪器仪表']
300260,新莱应材,['机械行业']
300261,雅本化学,['农药化肥']
300262,巴安水务,['环保行业']
300263,隆华节能,['机械行业']
300264,佳创视讯,['电子信息']
300265,通光线缆,['电器行业']
300266,兴源环境,['机械行业']
300267,尔康制药,['生物制药']
300268,万福生科,['农林牧渔']
300269,联建光电,['电子器件']
300270,中威电子,['电子信息']
300271,华宇软件,['电子信息']
300272,开能环保,['机械行业']
300273,和佳股份,['医疗器械']
300274,阳光电源,['电器行业']
300275,梅安森,['电子信息']
300276,三丰智能,['机械行业']
300277,海联讯,['电子信息']
300278,华昌达,['机械行业']
300279,和晶科技,['电子器件']
300280,南通锻压,['机械行业']
300281,金明精机,['机械行业']
300282,汇冠股份,['电子信息']
300283,温州宏丰,['电器行业']
300284,苏交科,['建筑建材']
300285,国瓷材料,['化工行业']
300286,安科瑞,['仪器仪表']
300287,飞利信,['电子信息']
300288,朗玛信息,['电子信息']
300289,利德曼,['生物制药']
300290,荣科科技,['电子信息']
300291,华录百纳,['传媒娱乐']
300292,吴通控股,['电子信息']
300293,蓝英装备,['机械行业']
300294,博雅生物,['生物制药']
300295,三六五网,['电子信息']
300296,利亚德,['电子器件']
300297,蓝盾股份,['电子信息']
300298,三诺生物,['医疗器械']
300299,富春通信,['电子信息']
300300,汉鼎宇佑,['电子信息']
300301,长方集团,['电子器件']
300302,同有科技,['电子信息']
300303,聚飞光电,['电子器件']
300304,云意电气,['汽车制造']
300305,裕兴股份,['塑料制品']
300306,远方光电,['仪器仪表']
300307,慈星股份,['机械行业']
300308,中际装备,['机械行业']
300309,吉艾科技,['机械行业']
300310,宜通世纪,['电子信息']
300311,任子行,['电子信息']
300312,邦讯技术,['电子信息']
300313,天山生物,['农林牧渔']
300314,戴维医疗,['医疗器械']
300315,掌趣科技,['电子信息']
300316,晶盛机电,['机械行业']
300317,珈伟股份,['电子器件']
300318,博晖创新,['医疗器械']
300319,麦捷科技,['电子器件']
300320,海达股份,['化工行业']
300321,同大股份,['塑料制品']
300322,硕贝德,['电子信息']
300323,华灿光电,['电子器件']
300324,旋极信息,['电子信息']
300325,德威新材,['塑料制品']
300326,凯利泰,['医疗器械']
300327,中颖电子,['电子器件']
300330,华虹计通,['电子信息']
300331,苏大维格,['电子器件']
300332,天壕环境,['环保行业']
300333,兆日科技,['电子信息']
300334,津膜科技,['机械行业']
300335,迪森股份,['环保行业']
300336,新文化,['传媒娱乐']
300338,开元仪器,['仪器仪表']
300339,润和软件,['电子信息']
300340,科恒股份,['电子器件']
300341,麦迪电气,['发电设备']
300342,天银机电,['电子器件']
300343,联创互联,['化工行业']
300344,太空板业,['建筑建材']
300345,红宇新材,['钢铁行业']
300346,南大光电,['电子器件']
300347,泰格医药,['医疗器械']
300348,长亮科技,['电子信息']
300349,金卡股份,['仪器仪表']
300350,华鹏飞,['交通运输']
300351,永贵电器,['电子器件']
300352,北信源,['电子信息']
300353,东土科技,['电子信息']
300354,东华测试,['仪器仪表']
300355,蒙草生态,['环保行业']
300356,光一科技,['电器行业']
300357,我武生物,['生物制药']
300358,楚天科技,['机械行业']
300359,全通教育,['电子信息']
300360,炬华科技,['仪器仪表']
300362,天翔环境,['机械行业']
300363,博腾股份,['生物制药']
300364,中文在线,['传媒娱乐']
300365,恒华科技,['电子信息']
300366,创意信息,['电子信息']
300367,东方网力,['电子信息']
300368,汇金股份,['机械行业']
300369,绿盟科技,['电子信息']
300370,安控科技,['仪器仪表']
300371,汇中股份,['仪器仪表']
300372,欣泰电气,['发电设备']
300373,扬杰科技,['电子器件']
300374,恒通科技,['建筑建材']
300375,鹏翎股份,['汽车制造']
300376,易事特,['电器行业']
300377,赢时胜,['电子信息']
300378,鼎捷软件,['电子信息']
300379,东方通,['电子信息']
300380,安硕信息,['电子信息']
300381,溢多利,['农林牧渔']
300382,斯莱克,['机械行业']
300383,光环新网,['电子信息']
300384,三联虹普,['纺织机械']
300385,雪浪环境,['机械行业']
300386,飞天诚信,['电子信息']
300387,富邦股份,['化工行业']
300388,国祯环保,['环保行业']
300389,艾比森,['电子器件']
300390,天华超净,['电子信息']
300391,康跃科技,['机械行业']
300392,腾信股份,['电子信息']
300393,中来股份,['塑料制品']
300394,天孚通信,['电子信息']
300395,菲利华,['玻璃行业']
300396,迪瑞医疗,['医疗器械']
300397,天和防务,['电子信息']
300398,飞凯材料,['化工行业']
300399,京天利,['电子信息']
300400,劲拓股份,['机械行业']
300401,花园生物,['食品行业']
300402,宝色股份,['机械行业']
300403,地尔汉宇,['电器行业']
300404,博济医药,['医疗器械']
300405,科隆精化,['化工行业']
300406,九强生物,['生物制药']
300407,凯发电气,['电器行业']
300408,三环集团,['电子器件']
300409,道氏技术,['陶瓷行业']
300410,正业科技,['仪器仪表']
300411,金盾股份,['机械行业']
300412,迦南科技,['医疗器械']
300413,快乐购,['商业百货']
300414,中光防雷,['电子器件']
300415,伊之密,['机械行业']
300416,苏试试验,['仪器仪表']
300417,南华仪器,['仪器仪表']
300418,昆仑万维,['电子信息']
300419,浩丰科技,['电子信息']
300420,五洋科技,['机械行业']
300421,力星股份,['机械行业']
300422,博世科,['环保行业']
300423,鲁亿通,['电力行业']
300424,航新科技,['飞机制造']
300425,环能科技,['机械行业']
300426,唐德影视,['传媒娱乐']
300427,红相电力,['机械行业']
300429,强力新材,['化工行业']
300430,诚益通,['仪器仪表']
300431,暴风集团,['电子信息']
300432,富临精工,['汽车制造']
