date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
2008-06-05,7.311,7.228,7.94,6.987,327391.19,002246,,,,,,,,,,,
2008-06-06,6.8279999999999985,7.12,7.273,6.644,154005.98,002246,-0.01494,,,,,,,,,,
2008-06-10,6.892,7.832000000000002,7.832000000000002,6.892,225357.07,002246,0.1,,,,,,7.393330000000001,,,,
2008-06-11,7.59,7.622000000000001,7.927,7.051,186383.09,002246,-0.026810000000000004,,,,,,7.4505,,,,
2008-06-12,7.394,6.86,7.47,6.86,120695.62,002246,-0.09997,,,,,,7.3324,,,,
2008-06-13,6.644,6.174,6.777,6.174,105821.43,002246,-0.1,-0.14582,,,,,7.1216,,,,
2008-06-16,6.022,5.787000000000001,6.142,5.666,70539.88,002246,-0.06268,-0.18722,,,,,6.855,,,,
2008-06-17,5.7170000000000005,5.863,6.174,5.7170000000000005,75298.12,002246,0.013130000000000001,-0.2514,,,,,6.4612,,,,
2008-06-18,5.747999999999998,5.926,6.136,5.3420000000000005,86199.06,002246,0.01075,-0.22250999999999999,,,,,6.122000000000001,,,,
2008-06-19,5.78,5.336,5.818,5.336,56135.48,002246,-0.09956,-0.22216,,,,,5.8172,,,,
2008-06-20,5.1770000000000005,5.082,5.64,4.802,79757.55,002246,-0.0476,-0.17687,,,,,5.5988,6.43909,,,
2008-06-23,4.923,4.948,5.209,4.815,40461.19,002246,-0.026369999999999998,-0.14498,,,,,5.431,6.314830000000001,,,
2008-06-24,4.948,5.158,5.266,4.9289999999999985,37972.76,002246,0.04244,-0.12025,,,,,5.29,6.22585,,,
2008-06-25,5.107,5.45,5.494,5.082,62163.57,002246,0.05661,-0.08032,,,,,5.1948,6.1704300000000005,,,
2008-06-26,5.456,5.615,5.831,5.405,81074.02,002246,0.03028,0.052289999999999996,,,,,5.2506,6.1334,,,
2008-06-27,5.3420000000000005,5.075,5.444,5.056,54936.94,002246,-0.09617,-0.0013800000000000002,,,,,5.2492,6.06725,,,
2008-06-30,4.9860000000000015,5.221,5.3039999999999985,4.9860000000000015,33709.86,002246,0.02877,0.055170000000000004,,,,,5.3038,6.017469999999999,,,
2008-07-01,5.183,5.228,5.412000000000001,5.12,35403.8,002246,0.00134,0.013569999999999999,,,,,5.3178,5.97361,,,
2008-07-02,5.1770000000000005,5.247000000000001,5.367000000000001,5.145,25997.48,002246,0.0036299999999999995,-0.03725,,,,,5.2772,5.93537,,,
2008-07-03,5.1770000000000005,5.412000000000001,5.564,5.018,53491.62,002246,0.03145,-0.03615,,,,,5.2366,5.9092,,,
2008-07-04,5.417999999999998,5.417999999999998,5.634,5.336,34331.19,002246,0.0011099999999999999,0.06759,,,,,5.3052,5.88581,,,
2008-07-07,5.399,5.66,5.6789999999999985,5.399,47837.15,002246,0.04467,0.08408,-0.21693,,,,5.393,5.81114,,,
2008-07-08,5.59,5.666,5.71,5.4689999999999985,40039.11,002246,0.00106,0.08378,-0.20421,,,,5.4806,5.7419,,,
2008-07-09,5.666,5.792999999999998,5.8439999999999985,5.621,47062.08,002246,0.02241,0.10405999999999999,-0.26034,,,,5.5898,5.64481,,,
2008-07-10,5.647,5.52,5.818,5.5070000000000014,42199.52,002246,-0.04713,0.01996,-0.27578,,,,5.6114,5.54471,,,
2008-07-11,5.405,5.1770000000000005,5.417999999999998,5.107,52363.5,002246,-0.06214,-0.04448,-0.24534,,,,5.5632,5.46457,,,
2008-07-14,5.19,5.329,5.367000000000001,5.1770000000000005,29280.6,002246,0.02936,-0.05848,-0.13685999999999998,,,,5.497000000000001,5.42433,,,
2008-07-15,5.336,5.1960000000000015,5.431,5.145,29830.28,002246,-0.02496,-0.08295,-0.10213,,,,5.403,5.39619,,,
2008-07-16,5.126,4.9289999999999985,5.19,4.827,37289.48,002246,-0.05139,-0.14915,-0.1593,,,,5.2302,5.35171,,,
2008-07-17,5.018,4.974,5.101,4.847,22136.6,002246,0.00913,-0.09891,-0.16065,,,,5.121,5.30638,,,
2008-07-18,4.98,5.145,5.183,4.942,24142.14,002246,0.03438,-0.00618,-0.035789999999999995,,,,5.1146,5.29729,5.70939,,
2008-07-21,5.1389999999999985,5.3610000000000015,5.412000000000001,5.037,39380.58,002246,0.04198,0.006,0.0549,,,,5.121,5.310569999999999,5.6985,,
2008-07-22,5.348,5.2970000000000015,5.393,5.259,26842.99,002246,-0.011940000000000001,0.01944,0.07053,,,,5.1412,5.32719,5.68633,,
2008-07-23,5.31,5.323,5.462999999999999,5.31,28367.09,002246,0.00491,0.07994,0.03199,,,,5.22,5.33505,5.67565,,
2008-07-24,5.367000000000001,5.393,5.4689999999999985,5.336,27694.56,002246,0.01315,0.08424,-0.010459999999999999,,,,5.3038,5.332330000000001,5.6675699999999996,,
2008-07-25,5.3420000000000005,5.2970000000000015,5.367000000000001,5.24,22608.07,002246,-0.0178,0.029539999999999997,-0.05662999999999999,,,,5.3342,5.31719,5.65728,,
2008-07-28,5.2970000000000015,5.386,5.488,5.2970000000000015,22441.36,002246,0.0168,0.00466,0.061279999999999994,,,,5.3392,5.332000000000001,5.64995,,
2008-07-29,5.3039999999999985,5.475,5.582999999999998,5.2970000000000015,35403.35,002246,0.01652,0.0336,0.04865,,,,5.3748,5.3441,5.64534,,
2008-07-30,5.526,5.399,5.647,5.3610000000000015,34319.02,002246,-0.013880000000000002,0.014280000000000001,0.03271,,,,5.39,5.35224,5.63903,,
2008-07-31,5.405,5.412000000000001,5.577000000000001,5.3610000000000015,32153.7,002246,0.0024100000000000002,0.00352,0.03145,,,,5.3938,5.3601,5.63335,,
