date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
1995-06-30,2.6060000000000003,3.425,3.717,2.6060000000000003,526101.01,600874,,,,,,,,,,,
1995-07-03,3.1660000000000004,3.3,3.4419999999999997,3.016,313073.3,600874,-0.0365,,,,,,,,,,
1995-07-04,3.2489999999999997,3.425,3.425,3.2239999999999998,191945.15,600874,0.03788,,,,,,3.38333,,,,
1995-07-05,3.525,4.001,4.16,3.4419999999999997,298137.26,600874,0.16818,,,,,,3.53775,,,,
1995-07-06,4.043,5.1370000000000005,5.263,3.951,422908.31,600874,0.28393,,,,,,3.8576,,,,
1995-07-07,5.012,5.462999999999999,5.563,4.644,350715.11,600874,0.06346,0.59504,,,,,4.2652,,,,
1995-07-10,5.412999999999999,5.421,5.664,5.263,211351.73,600874,-0.00769,0.64273,,,,,4.6894,,,,
1995-07-11,5.337999999999999,5.045,5.412999999999999,5.012,188240.52,600874,-0.06936,0.47299,,,,,5.0134,,,,
1995-07-12,4.845,5.129,5.263,4.845,140238.95,600874,0.01665,0.28193,,,,,5.239,,,,
1995-07-13,5.212000000000001,5.187,5.329,5.029,150450.26,600874,0.01131,0.00973,,,,,5.249,,,,
1995-07-14,5.2379999999999995,5.087,5.2379999999999995,5.07,82468.5,600874,-0.01928,-0.06883,,,,,5.1738,4.60182,,,
1995-07-17,5.178999999999999,6.013999999999999,6.165,5.096,309881.34,600874,0.18223,0.10939,,,,,5.2924,4.7195,,,
1995-07-18,5.973,5.888999999999999,6.106,5.68,208959.91,600874,-0.02078,0.16729,,,,,5.4612,4.80946,,,
1995-07-19,5.847,5.48,5.847,5.438,141473.62,600874,-0.06945,0.06843,,,,,5.5314,4.85736,,,
1995-07-20,5.388,5.705,5.806,5.388,106346.72,600874,0.04106,0.09987,,,,,5.635,4.91387,,,
1995-07-21,5.763999999999999,5.638,5.797000000000001,5.572,66641.86,600874,-0.01174,0.10832,,,,,5.7452,4.95912,,,
1995-07-24,5.747000000000001,5.722,6.14,5.513,131156.46,600874,0.0149,-0.04855,,,,,5.6868,5.004,,,
1995-07-25,5.68,5.58,5.763999999999999,5.572,59510.55,600874,-0.02482,-0.05247,,,,,5.625,5.036,,,
1995-07-26,5.597,5.462999999999999,5.747000000000001,5.43,59885.76,600874,-0.02097,-0.0031,,,,,5.6216,5.05847,,,
1995-07-27,5.438,5.522,5.555,5.412999999999999,34870.88,600874,0.0108,-0.03208,,,,,5.585,5.08165,,,
1995-07-28,5.513,5.555,5.755,5.513,49828.25,600874,0.00598,-0.01472,,,,,5.5684,5.10419,,,
1995-07-31,5.597,5.471,5.597,5.43,23308.09,600874,-0.01512,-0.04387,0.59737,,,,5.5182,5.20162,,,
1995-08-01,5.471,5.864,5.973,5.388,111895.0,600874,0.07183,0.0509,0.77697,,,,5.575,5.32371,,,
1995-08-02,5.931,5.547000000000001,5.931,5.547000000000001,101029.28,600874,-0.05406,0.01538,0.61956,,,,5.5918,5.42476,,,
1995-08-03,5.513,5.63,5.664,5.513,28628.37,600874,0.01496,0.01956,0.40715,,,,5.6134,5.50233,,,
1995-08-04,5.722,5.68,5.739,5.63,34266.8,600874,0.00888,0.0225,0.1057,,,,5.6384,5.52819,,,
1995-08-07,5.513,5.705,5.763999999999999,5.513,22499.83,600874,0.0044,0.04277,0.0443,,,,5.6852,5.53971,,,
1995-08-08,5.806,5.63,5.822,5.587999999999999,29851.0,600874,-0.01315,-0.0399,0.03855,,,,5.6384,5.54967,,,
1995-08-09,5.597,5.68,5.722,5.555,25568.08,600874,0.00888,0.02398,0.12587,,,,5.665,5.5799,,,
1995-08-10,5.722,5.68,5.763999999999999,5.537999999999999,61610.03,600874,0.0,0.00888,0.10743,,,,5.675,5.60614,,,
1995-08-11,5.705,5.664,5.847,5.572,66807.65,600874,-0.00282,-0.00282,0.09196,,,,5.6718,5.62886,5.2819,,
1995-08-14,6.14,5.747000000000001,6.165,5.697,113410.8,600874,0.01465,0.00736,0.12974,,,,5.6802,5.66029,5.29644,,
1995-08-15,5.689,5.597,5.747000000000001,5.563,37105.0,600874,-0.0261,-0.00586,-0.06934,,,,5.6736,5.64043,5.30555,,
1995-08-16,5.597,6.666,6.875,5.597,293583.94,600874,0.191,0.17359,0.13194,,,,5.8708,5.67743,5.34556,,
1995-08-17,6.641,6.4239999999999995,6.666,6.307,127949.85,600874,-0.0363,0.13099,0.17226,,,,6.0196,5.72238,5.37637,,
1995-08-18,6.432,6.056,6.499,5.931,86638.59,600874,-0.05729,0.06921,0.06152,,,,6.098,5.7391,5.39525,,
1995-08-21,5.989,5.722,5.989,5.655,35930.0,600874,-0.05515,-0.00435,0.0149,,,,6.093,5.7431,5.40408,,
1995-08-22,5.722,5.888999999999999,6.013999999999999,5.705,29130.91,600874,0.02919,0.05217,0.02919,,,,6.1514,5.75105,5.41684,,
1995-08-23,5.973,5.763999999999999,5.973,5.705,23466.9,600874,-0.02123,-0.13531,0.03297,,,,5.971,5.75981,5.42574,,
1995-08-24,5.831,5.831,5.831,5.638,24180.52,600874,0.01162,-0.09231,0.06736,,,,5.8524,5.77733,5.43588,,
1995-08-25,5.806,5.906000000000001,6.023,5.747000000000001,56978.36,600874,0.01286,-0.02477,0.06954,,,,5.8224,5.79562,5.44734,,
1995-08-28,5.847,5.888999999999999,5.931,5.763999999999999,14697.05,600874,-0.00288,0.02919,0.06013,,,,5.8558,5.81152,5.45786,,
1995-08-29,5.922000000000001,5.888999999999999,6.064,5.806,35396.0,600874,0.0,0.0,0.0764,,,,5.8558,5.83143,5.46788,,
1995-08-30,5.847,5.981,6.047999999999999,5.814,32564.67,600874,0.01562,0.03765,0.01995,,,,5.8992,5.837,5.47955,,
1995-08-31,5.9479999999999995,6.115,6.14,5.9479999999999995,48134.6,600874,0.0224,0.04871,0.1024,,,,5.956,5.86405,5.49367,,
1995-09-01,6.181,6.223,6.307,6.106,56543.0,600874,0.01766,0.05367,0.10533,,,,6.0194,5.89229,5.50952,,
1995-09-04,6.223,6.122999999999999,6.247999999999999,6.006,37310.72,600874,-0.01607,0.03974,0.07799,,,,6.0662,5.91338,5.52257,,
1995-09-05,6.122999999999999,6.098,6.223,6.006,35811.0,600874,-0.00408,0.03549,0.06889,,,,6.108,5.9321,5.53456,,
1995-09-06,6.098,6.181,6.1979999999999995,6.031000000000001,22517.66,600874,0.01361,0.03344,0.09787,,,,6.148,5.95833,5.54776,,
1995-09-07,6.247999999999999,6.14,6.432,6.14,49560.46,600874,-0.00663,0.00409,0.08099,,,,6.153,5.98024,5.5596,,
1995-09-08,6.148,6.081,6.206,6.013999999999999,36369.55,600874,-0.00961,-0.02282,0.0706,,,,6.1246,5.99933,5.56982,,
1995-09-11,6.0729999999999995,6.115,6.165,6.064,20125.18,600874,0.00559,-0.00131,0.07963,,,,6.123,6.02081,5.58031,,
1995-09-12,6.415,6.013999999999999,6.415,5.981,43169.75,600874,-0.01652,-0.01378,0.04646,,,,6.1062,6.03352,5.58849,,
1995-09-13,6.013999999999999,6.098,6.215,6.013999999999999,27411.27,600874,0.01397,-0.01343,0.08951,,,,6.0896,6.05738,5.59793,,
1995-09-14,6.106,6.098,6.247999999999999,5.973,37408.84,600874,0.0,-0.00684,-0.08521,,,,6.0812,6.03033,5.60702,,
1995-09-15,6.106,6.013999999999999,6.172999999999999,5.9639999999999995,29719.2,600874,-0.01378,-0.01102,-0.06382,,,,6.0678,6.01081,5.61429,,
1995-09-18,6.013999999999999,5.973,6.081,5.956,22328.45,600874,-0.00682,-0.02322,-0.01371,,,,6.0394,6.00686,5.62058,,
1995-09-19,5.981,5.78,6.056,5.722,39978.3,600874,-0.03231,-0.03891,0.01014,,,,5.9926,6.00962,5.62333,,
1995-09-20,5.747000000000001,5.563,5.747000000000001,5.53,35372.92,600874,-0.03754,-0.08773,-0.05536,,,,5.8856,5.9941,5.62231,,
1995-09-21,5.597,5.722,5.73,5.587999999999999,22867.13,600874,0.02858,-0.06166,-0.00729,,,,5.8104,5.9921,5.62397,,
1995-09-22,5.763999999999999,5.7139999999999995,5.763999999999999,5.597,12447.52,600874,-0.0014,-0.04988,-0.02007,,,,5.7504,5.98652,5.62544,,
1995-09-25,5.68,5.68,5.697,5.563,8800.4,600874,-0.00595,-0.04905,-0.03827,,,,5.6918,5.97576,5.62632,5.62632,
1995-09-26,5.6129999999999995,5.705,5.763999999999999,5.6129999999999995,8025.8,600874,0.0044,-0.01298,-0.03124,0.66569,,,5.6768,5.967,5.6631,5.62757,
1995-09-27,5.881,5.73,6.081,5.647,37120.0,600874,0.00438,0.03002,-0.027,0.73636,,,5.7102,5.95943,5.70229,5.62917,
1995-09-28,5.73,5.747000000000001,5.755,5.563,17286.18,600874,0.00297,0.00437,-0.03912,0.67796,,,5.7152,5.94829,5.73974,5.63098,
1995-09-29,5.763999999999999,5.797000000000001,5.831,5.689,18745.3,600874,0.0087,0.01453,-0.052,0.44889,,,5.7318,5.93314,5.76871,5.6335,
1995-10-04,5.847,5.763999999999999,5.847,5.689,8224.5,600874,-0.00569,0.01479,-0.07376,0.12206,,,5.7486,5.91129,5.77882,5.63545,
1995-10-05,5.806,5.797000000000001,5.806,5.705,5549.0,600874,0.00573,0.01613,-0.05324,0.06114,,,5.767,5.89576,5.78421,5.63782,
1995-10-06,5.922000000000001,5.856,6.064,5.814,54406.4,600874,0.01018,0.02199,-0.03969,0.08024,,,5.7922,5.88424,5.79123,5.64099,
1995-10-09,5.847,5.981,6.081,5.797000000000001,60476.73,600874,0.02135,0.04072,-0.03236,0.18553,,,5.839,5.87471,5.80632,5.64584,
1995-10-10,5.981,6.232,6.933,5.831,285215.59,600874,0.04197,0.07504,0.01498,0.21505,,,5.926,5.8791,5.82411,5.6541,
1995-10-11,6.14,6.064,6.315,5.9479999999999995,94509.1,600874,-0.02696,0.05205,-0.0028,0.16908,,,5.986,5.87829,5.83826,5.65979,
1995-10-12,6.081,5.872000000000001,6.181,5.831,90348.05,600874,-0.03166,0.01294,-0.03974,0.15431,,,6.001,5.86671,5.85092,5.6627,
1995-10-13,5.847,5.638,5.973,5.555,79422.6,600874,-0.03985,-0.03723,-0.06252,-0.06252,,,5.9574,5.84881,5.84485,5.66236,
1995-10-16,5.597,5.43,5.597,5.405,42080.92,600874,-0.03689,-0.09213,-0.10954,-0.07794,,,5.8472,5.817,5.83745,5.65927,
1995-10-17,5.388,5.505,5.638,5.3629999999999995,23492.65,600874,0.01381,-0.11666,-0.09724,0.00456,,,5.7018,5.78876,5.83785,5.65724,
1995-10-18,5.547000000000001,5.555,5.622000000000001,5.462999999999999,29874.24,600874,0.00908,-0.08394,-0.07632,-0.02629,,,5.6,5.7669,5.83544,5.65591,
1995-10-19,5.597,5.446000000000001,5.597,5.43,30619.57,600874,-0.01962,-0.07255,-0.08823,-0.03405,,,5.5148,5.74181,5.83234,5.65322,
1995-10-20,5.43,5.563,5.597,5.346,23595.0,600874,0.02148,-0.0133,-0.03754,-0.02779,,,5.4998,5.73148,5.82977,5.65208,
1995-10-23,5.563,5.462999999999999,5.58,5.405,15142.5,600874,-0.01798,0.00608,-0.01798,-0.02097,,,5.5064,5.72671,5.82789,5.64971,
1995-10-24,5.455,5.505,5.547000000000001,5.43,15073.5,600874,0.00769,0.0,-0.03792,0.00769,,,5.5064,5.71638,5.82856,5.64793,
1995-10-25,5.722,5.73,5.931,5.563,49570.7,600874,0.04087,0.0315,0.0028,0.03767,,,5.5414,5.71714,5.83192,5.64893,
1995-10-26,5.68,5.43,5.689,5.012,23532.0,600874,-0.05236,-0.00294,-0.04401,-0.0225,,,5.5382,5.70524,5.8299,5.64629,
1995-10-27,5.547000000000001,5.587999999999999,5.747000000000001,5.547000000000001,26367.63,600874,0.0291,0.00449,-0.02051,0.02139,,,5.5432,5.69967,5.83179,5.6456,
1995-10-30,5.63,5.672000000000001,5.68,5.537999999999999,17206.56,600874,0.01503,0.03826,-0.01012,-0.03274,,,5.585,5.6969,5.82869,5.64591,
1995-10-31,5.68,5.438,5.68,5.279,24254.2,600874,-0.04126,-0.01217,-0.05377,-0.01965,,,5.5716,5.68219,5.82694,5.64349,
1995-11-01,5.412999999999999,5.43,5.547000000000001,5.346,14837.62,600874,-0.00147,-0.05236,-0.06331,-0.03552,,,5.5116,5.66471,5.82371,5.64103,
1995-11-02,5.446000000000001,5.412999999999999,5.4879999999999995,5.388,8968.0,600874,-0.00313,-0.00313,-0.0609,-0.04701,,,5.5082,5.648,5.8194,5.63844,
1995-11-03,5.396,5.405,5.471,5.371,9308.92,600874,-0.00148,-0.03275,-0.06762,-0.05259,,,5.4716,5.62933,5.81456,5.63582,
1995-11-06,5.43,5.412999999999999,5.48,5.38,11439.7,600874,0.00148,-0.04566,-0.07565,-0.03854,,,5.4198,5.60824,5.81106,5.63334,
1995-11-07,5.412999999999999,5.354,5.446000000000001,5.337999999999999,13036.0,600874,-0.0109,-0.01545,-0.10483,-0.05739,,,5.403,5.57838,5.80581,5.63027,
1995-11-08,5.346,5.162000000000001,5.346,5.053999999999999,15650.0,600874,-0.03586,-0.04936,-0.17169,-0.0912,,,5.3494,5.52743,5.79745,5.62518,
1995-11-09,5.087,5.178999999999999,5.287999999999999,5.087,9315.06,600874,0.00329,-0.04323,-0.14594,-0.08563,,,5.3026,5.48529,5.78963,5.62039,
1995-11-10,5.1370000000000005,5.129,5.246,5.121,6591.0,600874,-0.00965,-0.05106,-0.12653,-0.10753,,,5.2474,5.4499,5.77966,5.61516,
1995-11-13,5.096,4.811,5.104,4.77,9341.0,600874,-0.062,-0.11121,-0.14668,-0.14043,,,5.127,5.41052,5.76698,5.60669,
1995-11-14,4.811,4.728,4.845,4.669,7528.56,600874,-0.01725,-0.11692,-0.12928,-0.29073,,,5.0018,5.3771,5.73573,5.59754,
1995-11-15,4.728,4.636,4.728,4.527,15319.0,600874,-0.01946,-0.1019,-0.15786,-0.27833,,,4.8966,5.33571,5.70689,5.58763,
1995-11-16,4.678,4.619,4.803,4.593999999999999,14070.0,600874,-0.00367,-0.10813,-0.1685,-0.23729,,,4.7846,5.29114,5.68371,5.57774,
1995-11-17,4.593999999999999,4.569,4.603,4.553,10712.0,600874,-0.01082,-0.10918,-0.16104,-0.2015,,,4.6726,5.24938,5.66511,5.56756,
1995-11-20,4.511,4.494,4.5360000000000005,4.427,6326.44,600874,-0.01641,-0.06589,-0.19216,-0.23688,,,4.6092,5.19848,5.64261,5.55682,
1995-11-21,4.494,4.569,4.593999999999999,4.494,4353.0,600874,0.01669,-0.03363,-0.16365,-0.20732,,,4.5774,5.1559,5.62334,5.54704,
1995-11-22,4.561,4.335,4.569,4.31,9582.0,600874,-0.05121,-0.06493,-0.21253,-0.25656,,,4.5172,5.10019,5.59921,5.53516,
