date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
2007-03-01,22.315,20.883000000000003,22.748,20.441,1977633.51,601318,,,,,,,,,,,
2007-03-02,20.976999999999997,20.713,21.173000000000002,20.477,425048.32,601318,-0.00814,,,,,,,,,,
2007-03-05,20.521,19.807000000000002,20.605999999999998,19.428,419196.74,601318,-0.04374,,,,,,20.46767,,,,
2007-03-06,19.637999999999998,20.195,20.53,19.526,297727.88,601318,0.01959,,,,,,20.3995,,,,
2007-03-07,20.213,20.744,20.932,20.044,287463.78,601318,0.02718,,,,,,20.4684,,,,
2007-03-08,20.575,20.495,20.677,20.387,130983.83,601318,-0.012,-0.01858,,,,,20.3908,,,,
2007-03-09,20.486,20.32,20.575,19.95,160887.79,601318,-0.00854,-0.01897,,,,,20.3122,,,,
2007-03-12,20.218,19.954,20.218,19.861,145353.06,601318,-0.01801,0.00742,,,,,20.3416,,,,
2007-03-13,19.999000000000002,20.035,20.2,19.914,102319.68,601318,0.00406,-0.00792,,,,,20.3096,,,,
2007-03-14,19.771,20.057000000000002,20.129,19.544,173306.56,601318,0.0011,-0.03312,,,,,20.1722,,,,
2007-03-15,20.316,20.066,20.749000000000002,19.995,152521.9,601318,0.00045,-0.02093,,,,,20.0864,20.29718,,,
2007-03-16,20.079,20.178,20.508000000000003,19.816,227547.24,601318,0.00558,-0.00699,,,,,20.058,20.28725,,,
2007-03-20,20.886999999999997,20.432000000000002,20.941,20.307000000000002,222026.87,601318,0.01259,0.02396,,,,,20.1536,20.29838,,,
2007-03-21,20.441,20.129,20.53,20.039,136728.32,601318,-0.01483,0.00469,,,,,20.1724,20.28629,,,
2007-03-22,20.285,20.245,20.495,20.187,167509.84,601318,0.00576,0.00937,,,,,20.21,20.28353,,,
2007-03-23,20.236,20.155,20.32,19.954,139810.14,601318,-0.00445,0.00444,,,,,20.2278,20.2755,,,
2007-03-26,20.173,20.503,20.619,20.164,223266.79,601318,0.01727,0.01611,,,,,20.2928,20.28888,,,
2007-03-27,20.436,20.49,20.691,20.365,139338.19,601318,-0.00063,0.00284,,,,,20.3044,20.30006,,,
2007-03-28,20.486,20.789,20.932,20.343,258263.69,601318,0.01459,0.03279,,,,,20.4364,20.32579,,,
2007-03-29,20.892,21.155,21.775,20.744,461986.18,601318,0.01761,0.04495,,,,,20.6184,20.36725,,,
2007-03-30,20.959,20.999000000000002,21.365,20.851999999999997,144617.2,601318,-0.00737,0.04188,,,,,20.7872,20.39733,,,
2007-04-02,20.999000000000002,21.596999999999998,21.735,20.999000000000002,231445.03,601318,0.02848,0.05336,0.03419,,,,21.006,20.43133,,,
2007-04-03,21.61,21.517,21.761999999999997,21.378,132712.04,601318,-0.0037,0.05012,0.03882,,,,21.2114,20.46962,,,
2007-04-04,21.521,21.329,21.646,21.221999999999998,122454.69,601318,-0.00874,0.02598,0.07684,,,,21.3194,20.5421,,,
2007-04-05,21.334,21.386999999999997,21.423000000000002,21.066,122865.38,601318,0.00272,0.01097,0.05902,,,,21.3658,20.59886,,,
2007-04-06,21.28,21.427,21.846999999999998,21.2,195208.52,601318,0.00187,0.02038,0.03293,,,,21.4514,20.63138,,,
2007-04-09,21.463,23.034000000000002,23.159000000000002,21.289,462770.21,601318,0.075,0.06654,0.12388,,,,21.7388,20.75229,,,
2007-04-10,22.761999999999997,23.574,23.958000000000002,22.761999999999997,407823.9,601318,0.02344,0.0956,0.16014,,,,22.1502,20.90724,,,
2007-04-11,23.601,23.895,24.627,23.476,243446.5,601318,0.01362,0.12031,0.1975,,,,22.6634,21.0949,,,
2007-04-12,24.092,23.851,25.886,23.631999999999998,159270.43,601318,-0.00184,0.11521,0.19047,,,,23.1562,21.27662,,,
2007-04-13,24.145,24.56,25.19,24.101,266689.45,601318,0.02973,0.14622,0.22451,,,,23.7828,21.49105,21.11339,,
2007-04-16,24.842,25.180999999999997,25.239,24.842,146972.27,601318,0.02529,0.09321,0.25491,,,,24.2122,21.73462,21.2405,,
2007-04-17,25.194000000000003,24.614,25.449,23.921999999999997,197243.88,601318,-0.02252,0.04412,0.21984,,,,24.4202,21.94586,21.34273,,
2007-04-18,24.538,24.061,24.587,23.833000000000002,130322.35,601318,-0.02247,0.00695,0.17761,,,,24.4534,22.11867,21.42268,,
2007-04-19,23.878,23.199,24.235,22.409000000000002,205586.7,601318,-0.03583,-0.02734,0.15252,,,,24.323,22.26486,21.47343,,
