date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
1997-11-18,6.877999999999999,6.23,7.1370000000000005,6.074,300346.68,600129,,,,,,,,,,,
1997-11-19,6.186,6.422000000000001,6.744,6.167999999999999,84769.15,600129,0.03082,,,,,,,,,,
1997-11-20,6.332999999999999,6.4670000000000005,6.646,6.186,66700.23,600129,0.00701,,,,,,6.373,,,,
1997-11-21,6.3870000000000005,6.69,6.789,6.351,66432.28,600129,0.03448,,,,,,6.45225,,,,
1997-11-24,6.775,6.5120000000000005,7.002999999999999,6.436,73231.14,600129,-0.02661,,,,,,6.4642,,,,
1997-11-25,6.476,6.44,6.61,6.252999999999999,36963.79,600129,-0.01106,0.03371,,,,,6.5062,,,,
1997-11-26,6.449,6.502999999999999,6.534,6.3420000000000005,18434.76,600129,0.00978,0.01261,,,,,6.5224,,,,
1997-11-27,6.476,6.199,6.476,6.162999999999999,33723.74,600129,-0.04675,-0.04144,,,,,6.4688,,,,
1997-11-28,6.162999999999999,6.457999999999999,6.507000000000001,6.096,23024.24,600129,0.04178,-0.03468,,,,,6.4224,,,,
1997-12-01,6.3870000000000005,6.2620000000000005,6.412999999999999,6.221,12063.32,600129,-0.03035,-0.03839,,,,,6.3724,,,,
1997-12-02,6.252999999999999,6.226,6.377999999999999,6.186,9970.22,600129,-0.00575,-0.03323,,,,,6.3296,6.40082,,,
1997-12-03,6.207999999999999,6.3870000000000005,6.412999999999999,6.119,12809.24,600129,0.02586,-0.01784,,,,,6.3064,6.39967,,,
1997-12-04,6.3870000000000005,6.462999999999999,6.655,6.382000000000001,17102.0,600129,0.0119,0.04259,,,,,6.3592,6.40454,,,
1997-12-05,6.521,6.36,6.565,6.346,14749.03,600129,-0.01594,-0.01517,,,,,6.3396,6.40136,,,
1997-12-08,6.409,6.44,6.521,6.364,8672.14,600129,0.01258,0.02843,,,,,6.3752,6.40393,,,
1997-12-09,6.431,6.476,6.494,6.3870000000000005,10055.14,600129,0.00559,0.04015,,,,,6.4252,6.40844,,,
