date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
2014-07-01,17.972,21.572,21.572,17.972,7510.0,603328,,,,,,,,,,,
2014-07-02,23.734,23.734,23.734,23.734,6038.0,603328,0.10022,,,,,,,,,,
2014-07-03,26.111,26.111,26.111,26.111,8178.0,603328,0.10015,,,,,,23.80567,,,,
2014-07-04,28.723000000000003,28.723000000000003,28.723000000000003,28.723000000000003,32536.0,603328,0.10003,,,,,,25.035,,,,
2014-07-07,31.56,31.599,31.599,28.723000000000003,599125.0,603328,0.10013,,,,,,26.3478,,,,
2014-07-08,30.103,30.054000000000002,32.284,28.948,433007.0,603328,-0.04889,0.39319,,,,,28.0442,,,,
2014-07-09,29.359,28.469,30.269000000000002,27.881999999999998,314521.0,603328,-0.05274,0.1995,,,,,28.9912,,,,
2014-07-10,28.175,29.594,30.425,27.794,334128.0,603328,0.03952,0.13339,,,,,29.6878,,,,
2014-07-11,28.889,28.146,29.555,27.98,243203.0,603328,-0.04893,-0.02009,,,,,29.5724,,,,
2014-07-14,27.745,26.884,27.755,26.434,173359.0,603328,-0.04484,-0.14921,,,,,28.6294,,,,
2014-07-15,26.835,26.726999999999997,27.373,26.326,130500.0,603328,-0.00584,-0.1107,,,,,27.964,27.41936,,,
2014-07-16,26.511999999999997,26.962,27.177,26.414,131004.0,603328,0.00879,-0.05293,,,,,27.6626,27.38125,,,
2014-07-17,26.718000000000004,25.563000000000002,26.855,25.445999999999998,148611.0,603328,-0.05189,-0.13621,,,,,26.8564,27.24138,,,
2014-07-18,25.485,25.299,25.729,25.24,86119.0,603328,-0.01033,-0.10115,,,,,26.287,27.10264,,,
2014-07-21,25.143,24.79,25.143,24.535999999999998,87831.0,603328,-0.02012,-0.07789,,,,,25.8682,26.94847,,,
2014-07-22,24.653000000000002,24.986,25.27,24.653000000000002,74150.0,603328,0.00791,-0.06514,,,,,25.52,26.82581,,,
2014-07-23,24.849,24.194000000000003,24.849,24.115,109772.0,603328,-0.0317,-0.10266,,,,,24.9664,26.671,,,
2014-07-24,24.066,24.947,25.309,23.988000000000003,135027.0,603328,0.03112,-0.0241,,,,,24.8432,26.57522,,,
2014-07-25,24.653000000000002,24.546,24.849,24.194000000000003,81068.0,603328,-0.01607,-0.02976,,,,,24.6926,26.46842,,,
2014-07-28,24.595,25.054000000000002,25.279,24.595,91861.0,603328,0.0207,0.01065,,,,,24.7454,26.3977,,,
2014-07-29,25.133000000000003,25.279,25.601999999999997,24.888,96677.0,603328,0.00898,0.01173,,,,,24.804,26.34443,,,
2014-07-30,25.182,25.660999999999998,25.778000000000002,25.045,102330.0,603328,0.01511,0.06063,0.18955,,,,25.0974,26.53914,,,
2014-07-31,25.671,25.279,25.671,25.143,72646.0,603328,-0.01489,0.01331,0.0651,,,,25.1638,26.61271,,,
2014-08-01,25.143,24.36,25.171999999999997,24.35,105990.0,603328,-0.03635,-0.00758,-0.06706,,,,25.1266,26.52933,,,
2014-08-04,24.261999999999997,24.487,24.535999999999998,24.261999999999997,58131.0,603328,0.00521,-0.02263,-0.14748,,,,25.0132,26.32762,,,
2014-08-05,24.555999999999997,24.644000000000002,24.653000000000002,24.281999999999996,55371.0,603328,0.00641,-0.02512,-0.2201,,,,24.8862,25.99643,,,
2014-08-06,24.506999999999998,24.428,24.604,24.36,43683.0,603328,-0.00876,-0.04805,-0.1872,,,,24.6396,25.72852,,,
2014-08-07,24.36,24.35,24.497,24.291,39055.0,603328,-0.00319,-0.03675,-0.14468,,,,24.4538,25.53238,,,
2014-08-08,24.311,24.506999999999998,24.701999999999998,24.311,45742.0,603328,0.00645,0.00603,-0.17189,,,,24.4832,25.29014,,,
2014-08-11,24.476999999999997,24.595,24.653000000000002,24.476999999999997,48280.0,603328,0.00359,0.00441,-0.12616,,,,24.5048,25.12105,,,
2014-08-12,24.604,25.025,25.123,24.458000000000002,91336.0,603328,0.01748,0.01546,-0.06915,,,,24.581,25.03252,25.82481,,
