date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
2015-04-22,18.188,18.188,18.188,18.188,547.0,603808,,,,,,,,,,,
2015-04-23,20.007,20.007,20.007,20.007,182.0,603808,0.10001,,,,,,,,,,
2015-04-24,22.011,22.011,22.011,22.011,311.0,603808,0.10016,,,,,,20.06867,,,,
2015-04-27,24.213,24.213,24.213,24.213,497.0,603808,0.10004,,,,,,21.10475,,,,
2015-04-28,26.633000000000003,26.633000000000003,26.633000000000003,26.633000000000003,4219.0,603808,0.09995,,,,,,22.2104,,,,
2015-04-29,29.296,29.296,29.296,27.976999999999997,66009.0,603808,0.09999,0.61073,,,,,24.432,,,,
2015-04-30,31.643,32.223,32.223,30.983,67654.0,603808,0.09991,0.61059,,,,,26.8752,,,,
2015-05-04,34.609,31.155,35.446,31.016,191370.0,603808,-0.03314,0.41543,,,,,28.704,,,,
2015-05-05,29.665,28.854,30.093000000000004,28.366,108038.0,603808,-0.07386,0.19167,,,,,29.6322,,,,
2015-05-06,28.933000000000003,27.971,29.098000000000003,27.686999999999998,65813.0,603808,-0.0306,0.05024,,,,,29.8998,,,,
2015-05-07,28.017,28.906999999999996,29.665,27.694000000000003,69777.0,603808,0.03346,-0.01328,,,,,29.822,26.31436,,,
2015-05-08,28.92,29.156999999999996,29.256,28.169,55221.0,603808,0.00865,-0.09515,,,,,29.2088,26.55125,,,
2015-05-11,29.011999999999997,30.647,30.904,28.676,90934.0,603808,0.0511,-0.01631,,,,,29.1072,26.86631,,,
2015-05-12,30.588,30.324,31.511,30.041,83585.0,603808,-0.01054,0.05095,,,,,29.4012,27.11329,,,
2015-05-13,29.929000000000002,31.081999999999997,31.419,29.342,92277.0,603808,0.025,0.11122,,,,,30.0234,27.37787,,,
2015-05-14,31.359,34.194,34.194,31.214000000000002,121167.0,603808,0.10012,0.1829,,,,,31.0808,27.80388,,,
2015-05-15,36.257,37.615,37.615,34.339,120702.0,603808,0.10005,0.29008,,,,,32.7724,28.381,,,
2015-05-18,41.201,41.379,41.379,39.56,29805.0,603808,0.10007,0.35018,,,,,34.9188,29.10311,,,
2015-05-19,45.519,40.911,45.519,38.235,205026.0,603808,-0.01131,0.34913,,,,,37.0362,29.72458,,,
2015-05-20,39.421,40.245,43.515,38.762,134784.0,603808,-0.01628,0.2948,,,,,38.8688,30.2506,,,
2015-05-21,39.21,41.775,43.489,38.492,139463.0,603808,0.03802,0.22171,,,,,40.385,30.79938,,,
2015-05-22,43.047,45.95399999999999,45.95399999999999,41.861000000000004,120874.0,603808,0.10004,0.22169,1.52661,,,,42.0528,32.12157,,,
2015-05-25,48.782,50.549,50.549,46.053000000000004,85916.0,603808,0.09999,0.22161,1.52657,,,,43.8868,33.57595,,,
2015-05-26,55.375,55.605,55.605,51.868,91086.0,603808,0.10002,0.35917,1.52624,,,,46.8256,35.17567,,,
2015-05-29,50.048,52.79,60.523,50.048,160343.0,603808,-0.05062,0.31172,1.18023,,,,49.3346,36.53648,,,
2015-06-01,50.437,47.51,52.672,47.51,106843.0,603808,-0.10002,0.13728,0.78388,,,,50.4816,37.53062,,,
2015-06-02,45.486000000000004,45.559,47.2,42.757,130876.0,603808,-0.04107,-0.0086,0.55513,,,,50.4026,38.30505,,,
2015-06-03,44.788000000000004,49.25,50.101000000000006,44.174,115210.0,603808,0.08102,-0.0257,0.52841,,,,50.1428,39.11586,,,
2015-06-04,48.31399999999999,44.326,48.31399999999999,44.326,64968.0,603808,-0.09998,-0.20284,0.42276,,,,47.887,39.74305,,,
2015-06-05,43.501999999999995,42.863,45.92100000000001,41.913000000000004,68613.0,603808,-0.03301,-0.18805,0.48551,,,,45.9016,40.41014,,,
2015-06-08,42.559,39.006,42.559,38.861,79400.0,603808,-0.08998,-0.17899,0.39452,,,,44.2008,40.93562,36.13545,,
2015-06-09,38.373000000000005,39.744,40.213,37.641999999999996,49580.0,603808,0.01892,-0.12764,0.37489,,,,43.0378,41.45167,36.24822,,
2015-06-10,38.762,41.162,42.321999999999996,38.762,63342.0,603808,0.03568,-0.16422,0.41174,,,,41.4202,42.02333,36.39712,,
2015-06-11,41.162,43.75899999999999,44.102,40.41,75619.0,603808,0.06309,-0.01279,0.42784,,,,41.3068,42.64771,36.61365,,
2015-06-12,43.41,41.11600000000001,44.82,41.102,70160.0,603808,-0.0604,-0.04076,0.35589,,,,40.9574,43.16162,36.74229,,
2015-06-15,39.883,37.345,40.213,37.001999999999995,65669.0,603808,-0.09172,-0.04258,0.2015,,,,40.6252,43.45986,36.75903,,
2015-06-16,36.257,36.87,37.899,34.405,52719.0,603808,-0.01272,-0.07231,0.07826,,,,40.0504,43.58729,36.76203,,
2015-06-17,36.264,37.846,38.208,36.191,38185.0,603808,0.02647,-0.08056,0.00614,,,,39.3872,43.59829,36.79055,,
2015-06-18,37.806,34.069,37.846,34.062,39478.0,603808,-0.0998,-0.22144,-0.17666,,,,37.4492,43.25019,36.72077,,
2015-06-19,33.02,32.124,34.359,32.078,36414.0,603808,-0.05709,-0.2187,-0.21478,,,,35.6508,42.83176,36.60585,,
2015-06-23,32.427,34.391999999999996,34.563,30.99,38888.0,603808,0.0706,-0.07907,-0.14543,,,,35.0602,42.55305,36.55185,,
