date,open,close,high,low,volume,code,ret_0_1_d,ret_0_5_d,ret_0_21_d,ret_0_62_d,ret_0_123_d,ret_0_246_d,ma5,ma21,ma62,ma123,ma246
2011-05-06,5.019,4.908,5.415,4.848,158838.0,002579,,,,,,,,,,,
2011-05-09,4.623,4.737,4.881,4.545,81113.0,002579,-0.034839999999999996,,,,,,,,,,
2011-05-10,4.664,4.773,4.789,4.618,57959.0,002579,0.0076,,,,,,4.806,,,,
2011-05-11,4.705,4.683,4.759,4.642,45773.0,002579,-0.01886,,,,,,4.77525,,,,
2011-05-12,4.667,4.678,4.797,4.6530000000000005,40873.0,002579,-0.00107,,,,,,4.7558,,,,
2011-05-13,4.697,4.886,4.941,4.675,48048.0,002579,0.04446,-0.00448,,,,,4.7514,,,,
2011-05-16,4.867,4.938,5.147,4.854,58331.0,002579,0.01064,0.04243,,,,,4.7916,,,,
2011-05-17,4.935,4.976,5.0710000000000015,4.857,39378.0,002579,0.0077,0.04253,,,,,4.8322,,,,
2011-05-18,4.9430000000000005,4.759,4.9430000000000005,4.718,39910.0,002579,-0.04361,0.01623,,,,,4.8474,,,,
2011-05-19,4.797,4.759,4.827,4.724,18337.0,002579,0.0,0.01732,,,,,4.8636,,,,
2011-05-20,4.74,4.672,4.759,4.651,17641.0,002579,-0.01828,-0.0438,,,,,4.8208,4.79718,,,
2011-05-23,4.645,4.461,4.67,4.461,24392.0,002579,-0.045160000000000006,-0.0966,,,,,4.7254,4.76917,,,
2011-05-24,4.412,4.4910000000000005,4.529,4.371,15794.0,002579,0.00672,-0.09747,,,,,4.6284,4.74777,,,
2011-05-25,4.466,4.328,4.488,4.32,15033.0,002579,-0.036289999999999996,-0.09057,,,,,4.5422,4.71779,,,
2011-05-26,4.36,4.284,4.4060000000000015,4.282,11468.0,002579,-0.01017,-0.09981,,,,,4.4472,4.68887,,,
2011-05-27,4.293,4.287,4.374,4.246,10984.0,002579,0.0007,-0.08241,,,,,4.3702,4.66375,,,
2011-05-30,4.284,4.244,4.331,4.203,7482.0,002579,-0.010029999999999999,-0.048639999999999996,,,,,4.3268,4.63906,,,
2011-05-31,4.249,4.363,4.393,4.225,11259.0,002579,0.02804,-0.0285,,,,,4.3012,4.62372,,,
2011-06-01,4.3660000000000005,4.431,4.455,4.339,14004.0,002579,0.015590000000000001,0.0238,,,,,4.3218,4.613580000000001,,,
2011-06-02,4.363,4.3439999999999985,4.363,4.238,11902.0,002579,-0.01963,0.01401,,,,,4.3338,4.6001,,,
2011-06-03,4.312,4.382,4.4060000000000015,4.312,9709.0,002579,0.00875,0.02216,,,,,4.3528,4.58971,,,
2011-06-07,4.377,4.374,4.4060000000000015,4.347,6466.0,002579,-0.00183,0.03063,-0.1088,,,,4.3788,4.56429,,,
2011-06-08,4.363,4.312,4.363,4.257,11968.0,002579,-0.014169999999999999,-0.01169,-0.08972000000000001,,,,4.3686,4.54405,,,
2011-06-09,4.301,4.257,4.303,4.252,7944.0,002579,-0.012759999999999999,-0.03927,-0.10811,,,,4.3338,4.519480000000001,,,
2011-06-10,4.257,4.173,4.26,4.105,11211.0,002579,-0.01973,-0.03936,-0.1089,,,,4.2996,4.49519,,,
